phi;theta;Vol (um3);Flatness;Target
18.2223;33.5204;0.0156778;1.99338;1
18.2121;33.5244;0.00569462;1.19457;1
18.1993;34.2551;0.0147814;1.24779;1
18.1986;33.4669;0.0100007;1.54143;1
18.1969;33.1401;0.00769829;1.61552;1
18.1966;33.3204;0.00741707;2.07447;1
18.1946;32.9653;0.0238506;1.12695;1
18.1919;32.559;0.00567705;1.48937;1
18.1654;35.7464;0.00485098;1.60547;1
18.1256;32.6955;0.0128129;1.5615;1
18.1048;32.6635;0.00970195;1.45687;1
18.1006;30.9556;0.00485098;1.17243;1
18.0954;34.9584;0.0048334;1.41487;1
18.0888;34.9317;0.00913952;1.51962;1
18.0118;32.7472;0.00928013;1.24332;1
17.9965;33.2473;0.00792678;1.23825;1
17.9948;30.9189;0.0053431;3.18519;1
17.9876;33.4997;0.00768071;1.0587;1
17.9852;33.8924;0.00906922;1.01545;1
17.9677;35.8082;0.0052728;1.38623;1
17.9534;32.5254;0.0267858;1.30371;1
17.9453;31.5751;0.0135335;1.25753;1
17.9311;33.4384;0.00699525;2.2561;1
17.906;33.8175;0.0048334;1.24116;1
17.8882;33.5042;0.00486855;1.49949;1
17.854;33.3927;0.00530795;1.92433;1
17.8351;31.7192;0.00683706;1.97449;1
17.8347;34.5427;0.00572978;1.03891;1
17.8202;33.23;0.0179275;1.18955;1
17.8043;34.0951;0.00507946;1.28436;1
17.7792;33.105;0.00541341;1.41101;1
17.7772;34.165;0.00757526;1.16874;1
17.723;30.2535;0.00646797;1.73393;1
17.7037;30.8094;0.00465764;1.8347;1
17.6967;32.1103;0.00636251;1.20169;1
17.6735;37.3909;0.114191;1.82716;1
17.6686;33.9216;0.00479825;1.26469;1
17.6536;33.3975;0.00968438;1.07633;1
17.6227;35.5245;0.00565947;1.3044;1
17.6199;34.4588;0.00471037;1.87949;1
17.582;31.9766;0.0075401;1.15773;1
17.5369;34.5452;0.0062219;1.19031;1
17.5317;31.8484;0.00474552;1.31975;1
17.5269;34.0543;0.0255731;1.52713;1
17.5216;32.0556;0.0169608;1.31433;1
17.5059;33.1102;0.00638009;2.34661;1
17.4838;32.1912;0.0112311;1.76282;1
17.474;33.6081;0.014096;1.53986;1
17.4696;51.4337;0.00734677;1.34122;1
17.4687;36.1938;0.00465764;1.25073;1
17.4613;34.5399;0.00507946;1.16079;1
17.4564;32.9622;0.00558917;1.27924;1
17.4436;34.5473;0.00495643;1.16365;1
17.4239;33.3418;0.111854;1.48666;1
17.4213;33.2932;0.00499158;1.5109;1
17.4185;35.0981;0.0315841;1.28601;1
17.4032;32.9572;0.00474552;1.287;1
17.3785;48.0934;0.00812011;2.63889;1
17.3717;33.4102;0.00611645;1.86702;1
17.3642;33.844;0.00516734;1.3317;1
17.3466;32.6828;0.00525522;1.30227;1
17.3429;32.1431;0.00873527;1.16033;1
17.3338;37.7682;0.00623948;1.09993;1
17.2958;33.2226;0.00977226;1.44715;1
17.2851;32.9622;0.00555402;1.6214;1
17.2643;31.9896;0.00597584;1.66591;1
17.2616;41.6734;0.00743465;2.81696;1
17.2522;35.6089;0.0052728;1.50793;1
17.2463;32.803;0.00500916;1.34513;1
17.2156;32.2149;0.0256434;1.45805;1
17.2011;33.509;0.00474552;1.45745;1
17.1935;34.4833;0.00676676;1.20571;1
17.1775;34.5002;0.021056;1.63561;1
17.1061;34.0166;0.00472794;1.2692;1
17.0518;31.9925;0.00479825;1.63377;1
17.0329;38.4588;0.0188942;1.28769;1
17.008;34.3258;0.00548371;1.36821;1
17.0077;31.9714;0.00643282;1.3718;1
17.0035;33.9599;0.0116705;1.27381;1
16.9344;34.5622;0.00536068;1.30502;1
16.9304;33.3815;0.00699525;1.45083;1
16.9168;34.1917;0.00773344;1.23587;1
16.8926;33.1799;0.00750495;1.27502;1
16.8915;32.4366;0.00757526;1.64363;1
16.8776;33.1825;0.00541341;1.4494;1
16.8708;33.8039;0.00507946;1.96301;1
16.8562;32.8815;0.00752253;2.51666;1
16.8416;32.7545;0.0145705;1.44716;1
16.8336;32.917;0.014465;1.10615;1
16.7904;33.5355;0.00502674;1.38701;1
16.7882;34.1618;0.00467522;1.41434;1
16.7875;34.7133;0.00558917;2.47709;1
16.7836;32.9985;0.0078389;1.29225;1
16.777;58.4699;0.00500916;2.4922;1
16.7674;35.7839;0.00548371;1.45317;1
16.7591;32.3574;0.00715343;1.43355;1
16.7565;41.7346;0.00546614;1.39189;1
16.754;32.5549;0.00495643;1.77513;1
16.7373;60.4579;0.00711828;2.87663;1
16.7332;33.1141;0.00590554;1.5576;1
16.7307;33.6734;0.0232355;1.15499;1
16.6335;35.8176;0.00499158;1.57661;1
16.6259;31.9162;0.00755768;1.24732;1
16.6164;32.6003;0.00629221;1.10052;1
16.6009;33.9841;0.0114771;1.14548;1
16.5498;39.2756;0.00469279;2.1072;1
16.5468;33.9373;0.0174178;1.39487;1
16.5351;56.499;0.00819042;1.13586;1
16.5161;33.6004;0.00773344;1.58476;1
16.4971;33.781;0.00920982;1.18721;1
16.4747;32.6897;0.0133402;1.14251;1
16.4469;33.9972;0.00558917;1.09867;1
16.4416;32.9295;0.0210912;1.63195;1
16.4342;35.8129;0.00472794;1.43775;1
16.4272;32.837;0.00469279;1.76215;1
16.416;63.7125;0.00567705;1.97471;1
16.4153;34.7348;0.00467522;1.51503;1
16.3615;34.8835;0.0117408;1.23936;1
16.3575;42.8075;0.0863157;2.52641;1
16.3234;32.1016;0.00502674;1.27619;1
16.2846;30.6373;0.0126899;1.47536;1
16.2518;32.367;0.011899;1.12938;1
16.247;54.5311;0.00495643;1.39449;1
16.2442;32.7033;0.0129184;1.19365;1
16.2344;29.5808;0.0136917;1.23336;1
16.2281;33.0597;0.00604614;1.16843;1
16.2271;33.5929;0.00553644;2.11625;1
16.1779;33.091;0.0199839;1.41009;1
16.1765;33.9707;0.0118814;1.16087;1
16.1674;33.5683;0.0429557;1.08177;1
16.1641;33.1534;0.00641524;1.46563;1
16.0489;50.1812;0.00810254;1.24068;1
16.0327;36.272;0.00518492;1.77616;1
16.0266;32.466;0.0047631;2.7036;1
16.0101;33.5027;0.00481582;1.35321;1
16.0085;34.3294;0.0096668;1.53083;1
15.9894;33.9842;0.00522007;1.47591;1
15.9391;31.1855;0.00472794;2.09051;1
15.9277;33.7427;0.00581766;2.26422;1
15.9272;34.2165;0.00587038;1.3226;1
15.8928;48.5373;0.0175408;1.41654;1
15.8671;31.9779;0.00502674;2.10806;1
15.8565;33.2471;0.00766314;1.21295;1
15.8292;32.4583;0.00493886;1.21254;1
15.8284;42.458;0.0181736;1.38074;1
15.8248;33.2936;0.00664373;2.16088;1
15.8093;46.6493;0.0175233;1.79908;1
15.7952;59.7977;0.00529038;1.87863;1
15.7673;29.6022;0.00727646;1.51741;1
15.7542;48.8653;0.00514977;1.28914;1
15.7537;38.706;0.0155723;1.7346;1
15.7536;59.4537;0.00516734;1.10845;1
15.7509;32.3121;0.00471037;1.43136;1
15.7487;33.4607;0.00711828;1.08534;1
15.7045;30.0839;0.0193336;1.90048;1
15.6959;30.3422;0.006591;1.41434;1
15.6562;33.4651;0.00643282;1.0325;1
15.6508;31.539;0.00541341;2.04047;1
15.627;54.1515;0.0243252;1.30037;1
15.6217;60.5564;0.00685464;1.12346;1
15.619;35.931;0.00539583;1.74471;1
15.6061;32.7584;0.0309338;1.11766;1
15.594;33.3631;0.00601099;1.00212;1
15.5315;34.5901;0.0120571;1.53984;1
15.5301;33.9412;0.00905164;1.0366;1
15.5218;33.0158;0.00522007;1.12311;1
15.4782;60.9784;0.00474552;2.01172;1
15.4699;34.297;0.00467522;1.8014;1
15.4536;33.2414;0.00465764;1.86024;1
15.4432;33.52;0.00581766;2.09635;1
15.4316;32.1066;0.0057825;1.84496;1
15.3827;32.6071;0.0162402;3.19046;1
15.3312;62.1192;0.0047631;2.47981;1
15.2728;31.9094;0.00954377;1.60455;1
15.2044;64.1222;0.0082783;1.11904;1
15.2021;32.6664;0.0172948;1.9177;1
15.1932;33.5951;0.0124262;1.38185;1
15.144;45.0541;0.00812011;2.43007;1
15.102;30.4681;0.00472794;1.49819;1
15.0491;49.9952;0.00502674;1.61989;1
15.0431;60.922;0.00660858;2.10368;1
15.0347;35.6089;0.0121977;2.02931;1
15.0243;33.6645;0.00787405;2.27604;1
14.9999;62.3683;0.00474552;2.01505;1
14.9756;49.9807;0.00769829;1.69423;1
14.9593;32.8919;0.00511462;1.53477;1
14.9447;32.9233;0.0121274;1.70697;1
14.9318;33.995;0.00544856;1.568;1
14.9019;61.2958;0.0149923;1.54898;1
14.8591;58.6618;0.0186657;1.5834;1
14.8589;61.3941;0.00648554;2.11113;1
14.8475;35.5809;0.00643282;2.29592;1
14.8446;49.4096;0.0102995;2.95912;1
14.8205;36.2246;0.00727646;2.10129;1
14.8201;60.7182;0.0104226;1.40317;1
14.7939;65.7225;0.0104401;1.48631;1
14.7767;33.8176;0.00507946;1.67926;1
14.7525;62.386;0.00529038;2.69438;1
14.7511;33.8959;0.00657342;1.66292;1
14.7376;61.7006;0.00583523;1.12656;1
14.7369;59.2918;0.0119165;1.11581;1
14.7369;60.7088;0.00993044;2.34065;1
14.718;60.2708;0.0056419;2.71242;1
14.7121;62.6975;0.00500916;2.04307;1
14.7107;33.3753;0.00792678;2.23511;1
14.6933;60.6398;0.0056419;1.48731;1
14.6879;58.8138;0.00532553;1.08371;1
14.6831;62.1447;0.0263113;1.15852;1
14.6718;59.6913;0.0143947;2.3454;1
14.6715;60.0627;0.00595826;2.05308;1
14.6613;32.3354;0.00638009;1.79154;1
14.5818;60.5546;0.0104929;1.71601;1
14.565;60.598;0.00697767;1.51047;1
14.5547;32.2312;0.00499158;1.33435;1
14.5464;55.8167;0.13175;3.42259;1
14.543;60.0209;0.00641524;1.94002;1
14.528;62.206;0.0049037;2.14992;1
14.4526;61.3711;0.00471037;2.27364;1
14.4372;61.3828;0.00928013;1.88915;1
14.4021;52.0818;0.00706555;1.57441;1
14.3998;61.043;0.00919225;1.33511;1
14.395;61.9511;0.00467522;1.36903;1
14.3939;61.2321;0.0062219;1.58828;1
14.3292;60.8314;0.00611645;1.3388;1
14.2941;62.5915;0.00580008;1.38465;1
14.2898;60.1294;0.0144475;2.11277;1
14.2778;60.3667;0.022427;1.78343;1
14.2673;60.9053;0.0115123;1.49053;1
14.254;60.011;0.00924498;1.66641;1
14.2401;61.5044;0.00968438;1.47249;1
14.2149;60.3353;0.0186657;1.42645;1
14.202;56.8684;0.00525522;1.25516;1
14.1783;61.8186;0.00796193;1.38993;1
14.1643;59.7974;0.00638009;1.06598;1
14.1342;36.0295;0.00499158;2.17718;1
14.1274;59.3175;0.00536068;1.61053;1
14.1019;60.3794;0.00474552;1.93701;1
14.0771;60.8589;0.0074698;1.19996;1
14.0599;58.4179;0.00478067;1.17893;1
14.0496;60.1536;0.00576493;1.51906;1
14.0361;60.6049;0.00486855;1.58374;1
14.0339;62.1168;0.00471037;1.79153;1
14.0305;55.2497;0.00831345;2.8611;1
14.0299;57.7549;0.00919225;1.49646;1
14.0235;33.572;0.0048334;1.69149;1
14.0147;63.7608;0.00541341;1.5697;1
14.0105;60.6731;0.0082783;1.02975;1
14.0018;61.5563;0.00471037;1.64841;1
13.9924;60.4545;0.0664021;1.61502;1
13.99;59.5344;0.00504431;1.66947;1
13.9823;59.275;0.0049037;1.51621;1
13.9791;59.6093;0.00738192;1.54684;1
13.9694;56.0731;0.00678434;1.49305;1
13.9481;60.4271;0.00525522;1.244;1
13.948;58.1028;0.00650312;1.18815;1
13.943;61.6594;0.0106862;1.30024;1
13.9366;58.8473;0.00898134;1.43799;1
13.8824;61.274;0.00674918;1.82141;1
13.8729;60.2974;0.00618675;1.08551;1
13.8705;62.2555;0.00537826;2.06695;1
13.8684;63.4451;0.0109674;1.58874;1
13.8682;61.3728;0.00808496;1.42235;1
13.8617;60.4202;0.00669646;1.59666;1
13.8497;44.7654;0.0049037;2.4916;1
13.8462;61.3447;0.00587038;1.94615;1
13.8427;50.4678;0.00522007;1.22802;1
13.8404;58.6566;0.0114596;1.86479;1
13.8367;57.5073;0.00551886;1.04234;1
13.8362;60.1123;0.00546614;1.18325;1
13.8254;60.888;0.00625706;1.64813;1
13.8251;62.4274;0.00585281;1.39547;1
13.8226;59.9848;0.00945589;1.27788;1
13.8204;61.8926;0.0079092;1.61293;1
13.8156;58.6136;0.00729404;1.36323;1
13.8145;59.5323;0.0047631;1.43635;1
13.809;60.8624;0.0274889;1.9186;1
13.8079;61.4974;0.0102117;1.94307;1
13.8061;65.9738;0.00488613;2.08933;1
13.798;61.5151;0.0106686;1.60732;1
13.7822;36.6561;0.0332538;1.21498;1
13.771;60.7992;0.00697767;1.56351;1
13.7664;60.8517;0.0402139;1.37718;1
13.7612;61.0854;0.0353102;1.67688;1
13.7451;61.0544;0.0049037;1.27058;1
13.7429;60.7559;0.0216536;1.6779;1
13.7378;58.237;0.0070304;1.76331;1
13.7337;60.1512;0.00581766;1.29814;1
13.7264;60.6582;0.00848921;3.30673;1
13.7095;58.8345;0.0135511;2.72647;1
13.7072;36.5981;0.00629221;4.18839;1
13.6832;59.7835;0.00833102;1.92934;1
13.6713;61.1945;0.00870012;1.93405;1
13.6653;63.7765;0.0110202;1.99143;1
13.6493;61.4719;0.00471037;1.35539;1
13.6383;58.903;0.0057825;1.48198;1
13.6338;62.3708;0.0183845;2.23962;1
13.6257;56.5346;0.0101941;1.85952;1
13.6219;61.8887;0.0191578;1.25959;1
13.5725;34.3983;0.00537826;1.20584;1
13.5601;61.1726;0.0132523;1.55807;1
13.5392;52.9691;0.0208276;2.59601;1
13.5345;60.5371;0.00741707;2.62058;1
13.5298;62.2147;0.0123735;1.35356;1
13.529;59.0965;0.0381223;1.2631;1
13.5281;61.5362;0.00493886;1.40787;1
13.5268;61.5138;0.00506189;1.57091;1
13.52;61.5889;0.0145354;1.83416;1
13.5071;57.1097;0.0103347;1.34613;1
13.4998;60.8467;0.00620433;1.28007;1
13.4909;60.8761;0.0119693;1.48574;1
13.4867;59.6795;0.00931528;1.71441;1
13.4768;61.0153;0.00581766;1.76222;1
13.4723;50.3985;0.00467522;3.23056;1
13.4666;61.4632;0.00551886;1.90203;1
13.464;61.8373;0.00513219;1.41335;1
13.4585;60.2241;0.00471037;1.74193;1
13.452;60.4151;0.0122505;1.98756;1
13.4414;60.6118;0.00590554;1.8554;1
13.4373;59.9313;0.00868254;1.68521;1
13.4312;63.4664;0.00655585;2.30597;1
13.4045;62.7186;0.0061516;1.37503;1
13.4037;61.9659;0.0168378;1.10795;1
13.4036;61.5942;0.0813945;1.72764;1
13.402;59.5311;0.00819042;1.29965;1
13.4006;61.2182;0.395372;1.25343;1
13.3928;30.457;0.0052728;2.23954;1
13.3869;63.5713;0.00629221;1.75459;1
13.3807;61.4161;0.0150626;1.37604;1
13.3776;61.4486;0.00544856;1.22815;1
13.3699;60.5774;0.0047631;1.24348;1
13.3575;62.3212;0.00558917;1.24009;1
13.3564;59.5666;0.00604614;1.25502;1
13.356;60.1058;0.0108092;1.80386;1
13.3519;60.2496;0.0147111;1.0268;1
13.3505;59.3446;0.0152208;1.65206;1
13.3489;60.091;0.00478067;1.38157;1
13.3393;31.1873;0.00467522;2.95249;1
13.338;61.838;0.00804981;1.30628;1
13.334;60.2829;0.00495643;1.70145;1
13.3336;57.3982;0.00565947;1.3855;1
13.3262;60.7074;0.00518492;1.87663;1
13.3257;61.4328;0.0167148;1.05031;1
13.3244;33.4088;0.0365932;2.49136;1
13.3238;61.5131;0.00620433;1.10006;1
13.3198;60.4368;0.00472794;1.2368;1
13.3119;60.1008;0.010282;1.79089;1
13.306;59.8662;0.00778617;1.30998;1
13.3057;61.6994;0.00949104;1.55327;1
13.3006;37.5817;0.00590554;1.57698;1
13.2903;58.0876;0.00833102;1.3942;1
13.2881;62.0822;0.00529038;1.94785;1
13.2869;59.9931;0.00843648;1.15504;1
13.272;58.1425;0.00544856;2.30567;1
13.2627;59.7262;0.0102292;1.53051;1
13.2587;57.6813;0.0166796;1.12435;1
13.2514;63.5367;0.00771586;1.43561;1
13.2507;58.6096;0.00560674;1.30682;1
13.2388;60.8984;0.00724131;1.15003;1
13.229;60.8758;0.0143244;1.56809;1
13.2274;60.5445;0.00655585;1.19531;1
13.2162;60.618;0.00509704;1.36856;1
13.2132;48.3432;0.00497401;2.02012;1
13.1941;61.3894;0.00674918;1.17307;1
13.1835;61.6615;0.00681949;1.06042;1
13.1746;61.4748;0.0123559;1.74414;1
13.1669;50.8717;0.00866497;2.12188;1
13.1603;58.5435;0.00518492;1.99298;1
13.1588;59.8135;0.0097371;1.57105;1
13.1528;60.9417;0.00569462;1.22989;1
13.127;60.1341;0.0513043;2.2195;1
13.1241;61.0002;0.00492128;1.35181;1
13.1231;62.6778;0.00511462;1.7173;1
13.1052;60.7999;0.00550129;2.11308;1
13.1021;61.0249;0.00497401;1.63581;1
13.0995;61.5968;0.0244834;1.49847;1
13.0994;57.8167;0.00499158;1.51471;1
13.0873;64.2921;0.00478067;1.26295;1
13.074;64.3746;0.00583523;3.01852;1
13.0702;56.7295;0.00594069;1.15415;1
13.067;60.3959;0.0185603;1.7211;1
13.0405;59.3854;0.00780374;1.35679;1
13.0223;61.0814;0.013305;1.85156;1
13.0149;53.9758;0.0405303;3.93278;1
12.9969;60.8983;0.00645039;1.66696;1
12.9926;56.8561;0.00472794;2.7939;1
12.9763;63.1683;0.0079795;1.64687;1
12.9678;61.1505;0.00592311;1.39805;1
12.9659;31.9317;0.00729404;2.30487;1
12.9474;61.9297;0.0143069;1.39658;1
12.9451;61.2935;0.0312326;2.2723;1
12.9378;60.6163;0.00861224;1.2223;1
12.9328;60.9641;0.00522007;1.509;1
12.9262;58.2829;0.00565947;1.7311;1
12.9259;62.3963;0.0121802;1.54914;1
12.9137;58.9736;0.00683706;1.27494;1
12.9127;62.1218;0.00699525;1.18286;1
12.9092;58.6684;0.0150275;1.43604;1
12.8959;60.3406;0.0160293;1.60338;1
12.8933;61.0152;0.0173124;1.49394;1
12.8932;60.5422;0.00497401;1.46363;1
12.8908;62.2104;0.00639766;1.17047;1
12.8859;58.6393;0.0113892;1.47472;1
12.8784;61.395;0.0121802;2.03314;1
12.8762;60.7852;0.0069601;3.06618;1
12.8719;61.2039;0.00708313;1.64982;1
12.8539;61.5794;0.0214954;1.21104;1
12.8422;61.7169;0.00585281;2.14833;1
12.8181;60.1166;0.00982498;1.38972;1
12.8121;59.2767;0.00543098;1.76506;1
12.8099;61.6603;0.00493886;1.34503;1
12.8057;61.0458;0.00595826;1.5176;1
12.7898;62.0742;0.00761041;1.52397;1
12.7897;57.5235;0.0061516;2.05841;1
12.7836;59.4634;0.0341326;1.79131;1
12.7795;59.2827;0.00994802;1.65657;1
12.7713;60.5028;0.0191403;1.78118;1
12.752;60.904;0.00500916;1.42073;1
12.7364;70.8646;0.00833102;1.08786;1
12.7362;59.9255;0.00627463;1.41431;1
12.736;63.0343;0.00472794;1.55735;1
12.7294;62.4003;0.00639766;1.20667;1
12.6916;60.2902;0.00803223;1.42286;1
12.6729;59.7234;0.00639766;1.37937;1
12.6718;57.2982;0.0070304;1.92969;1
12.6712;55.7826;0.00655585;1.61422;1
12.6609;61.0908;0.0302659;1.37595;1
12.6213;60.8424;0.0116705;1.55458;1
12.6167;61.4291;0.00465764;1.8107;1
12.6094;60.9205;0.0192809;1.78653;1
12.5964;61.7699;0.00852436;1.35254;1
12.5911;66.6927;0.00685464;2.74736;1
12.5898;61.9508;0.040003;1.60275;1
12.5894;62.1403;0.00486855;1.36904;1
12.5875;66.6559;0.00467522;2.39844;1
12.5745;57.0597;0.00750495;1.7583;1
12.5678;57.6797;0.00537826;1.40403;1
12.567;60.8817;0.00750495;2.13447;1
12.5641;62.4824;0.00646797;1.25976;1
12.5355;63.2997;0.00504431;1.85214;1
12.535;61.1746;0.0214954;1.95184;1
12.5203;58.8685;0.00708313;1.14208;1
12.52;61.8984;0.00850678;1.85905;1
12.518;60.6608;0.00660858;1.17839;1
12.5074;60.9617;0.00780374;2.41725;1
12.502;60.7662;0.00513219;1.04196;1
12.49;62.3818;0.0107565;1.86005;1
12.4851;58.4774;0.00590554;1.04743;1
12.4839;62.2851;0.0261004;1.32038;1
12.4808;60.9813;0.00551886;2.03453;1
12.4798;58.187;0.00892861;1.12449;1
12.4563;57.7825;0.00639766;1.51437;1
12.4378;37.8641;0.012479;1.83094;1
12.4371;60.4295;0.012022;1.56507;1
12.4217;60.2031;0.00928013;1.37801;1
12.3804;61.9997;0.00831345;1.39748;1
12.3795;60.9082;0.00562432;1.73822;1
12.3666;59.8209;0.00688979;1.1566;1
12.3591;61.6029;0.0113541;1.08023;1
12.3551;60.9272;0.00920982;2.26667;1
12.3495;60.6001;0.0130238;1.97793;1
12.3436;58.3532;0.00467522;1.25875;1
12.3422;60.5966;0.0120571;1.05869;1
12.3397;61.2911;0.0161348;1.32069;1
12.3371;62.3792;0.00638009;2.09856;1
12.3168;60.5261;0.00782132;1.83133;1
12.3096;59.9466;0.00761041;1.63993;1
12.2931;68.0009;0.00776859;2.59431;1
12.2904;61.5116;0.00522007;1.25537;1
12.2864;60.5228;0.0117583;1.50123;1
12.2757;61.1585;0.00539583;1.42814;1
12.2656;57.3037;0.0052025;2.06671;1
12.2635;60.4521;0.0048334;1.99463;1
12.2585;56.6398;0.00801466;3.23546;1
12.2559;60.8681;0.0292816;1.39194;1
12.2252;59.4132;0.0226906;1.47571;1
12.2161;61.7322;0.006591;1.13207;1
12.2039;61.4522;0.00674918;1.16492;1
12.2008;63.2918;0.00548371;1.5634;1
12.1987;64.9551;0.00741707;1.34735;1
12.1302;53.7981;0.00769829;1.61403;1
12.1296;63.9403;0.00892861;1.81591;1
12.0979;54.6724;0.0199839;3.85545;1
12.0979;61.1528;0.0112838;1.33544;1
12.0937;61.3429;0.00565947;1.46563;1
12.0765;61.4648;0.0047631;1.69022;1
12.0727;60.3619;0.00903406;1.45185;1
12.0717;59.3381;0.0137796;1.57695;1
12.0443;61.1328;0.00952619;1.42678;1
12.0207;60.4603;0.00653827;1.11131;1
11.9861;57.0044;0.0165566;5.45054;1
11.9746;20.6807;0.0135511;2.66685;1
11.9574;50.6975;0.00701282;1.46635;1
11.9517;62.4463;0.00467522;1.19767;1
11.9382;59.4774;0.00780374;2.13509;1
11.9366;62.7066;0.00513219;1.56616;1
11.9268;60.3702;0.0267155;1.77554;1
11.8951;64.6866;0.00539583;1.47165;1
11.8928;62.0958;0.00604614;1.23576;1
11.8579;61.7866;0.00669646;1.77808;1
11.8435;60.6445;0.00588796;1.03401;1
11.8262;60.6312;0.0049037;1.68059;1
11.8226;57.8582;0.0056419;2.51427;1
11.817;59.4265;0.00836618;2.54012;1
11.8126;59.4788;0.00913952;1.41321;1
11.8086;60.4978;0.00787405;1.37221;1
11.8077;61.1212;0.00516734;1.29175;1
11.7922;57.302;0.00602857;1.29415;1
11.7808;58.7446;0.0480704;1.88324;1
11.7644;60.1832;0.00553644;1.30106;1
11.7296;61.7682;0.00562432;1.62296;1
11.7089;60.9416;0.0197378;1.98428;1
11.7035;59.5919;0.00880558;1.5239;1
11.6951;60.1495;0.00938558;2.41234;1
11.6868;61.5173;0.0121802;1.29623;1
11.6833;60.9236;0.0117232;1.19274;1
11.6752;59.206;0.0349235;2.4548;1
11.6687;60.0878;0.00643282;1.54425;1
11.6659;58.4918;0.00713586;1.36319;1
11.6612;63.7021;0.0053431;1.37119;1
11.6561;62.4262;0.00674918;1.39774;1
11.6458;58.1428;0.0119693;1.72562;1
11.6443;61.4526;0.00525522;1.552;1
11.6409;50.1151;0.00919225;1.94714;1
11.6395;60.633;0.0122505;1.1124;1
11.6382;60.669;0.00529038;1.51249;1
11.6327;54.0109;0.015256;1.4979;1
11.6316;60.1591;0.00500916;1.60678;1
11.6316;62.9148;0.00500916;1.70949;1
11.6282;61.6823;0.00546614;1.48612;1
11.5864;64.4284;0.0079795;2.45203;1
11.5835;59.3324;0.00667888;1.9146;1
11.5819;60.1521;0.00522007;1.67848;1
11.5742;60.5771;0.00630978;1.25435;1
11.5681;60.2812;0.00597584;1.55881;1
11.5673;63.5576;0.00516734;2.10432;1
11.5503;59.8985;0.0109147;1.29441;1
11.5487;59.2019;0.00727646;1.90745;1
11.5485;57.099;0.00495643;1.05785;1
11.5381;60.1511;0.00636251;1.53469;1
11.5184;59.7847;0.00541341;2.64267;1
11.487;60.6916;0.00493886;2.19768;1
11.4854;58.5187;0.0232355;1.29874;1
11.4825;61.2507;0.00592311;1.5214;1
11.4798;60.608;0.00471037;1.09575;1
11.4768;59.7935;0.102679;3.36412;1
11.4723;59.6737;0.00499158;1.22384;1
11.4707;60.0531;0.00543098;1.39721;1
11.4633;60.1797;0.00685464;1.36606;1
11.4529;52.4587;0.00625706;1.89343;1
11.4269;61.3462;0.00514977;1.41594;1
11.4115;60.7761;0.00655585;1.3952;1
11.4111;61.2659;0.0204936;2.06593;1
11.4099;60.566;0.0142717;1.30282;1
11.4035;63.2531;0.00481582;1.25849;1
11.4016;59.6413;0.00968438;1.55474;1
11.4001;64.3336;0.00548371;1.10099;1
11.3968;58.7323;0.00595826;1.30297;1
11.3835;57.9991;0.00819042;2.09059;1
11.3821;60.3622;0.00499158;1.77131;1
11.3777;63.1766;0.0110377;1.10648;1
11.3556;61.3485;0.00613402;1.63494;1
11.3538;61.205;0.00604614;1.18684;1
11.3455;57.2053;0.0069601;1.76737;1
11.3391;60.5096;0.00704798;1.23071;1
11.3382;59.9425;0.0125141;1.33739;1
11.3261;59.7817;0.00488613;1.16869;1
11.3115;54.036;0.0223215;1.65943;1
11.3111;60.6385;0.0159414;1.05624;1
11.3017;60.038;0.00796193;1.59935;1
11.2726;61.1363;0.0120747;2.46762;1
11.2681;58.7999;0.0048334;1.41631;1
11.2489;54.9361;0.00822557;3.24012;1
11.2406;63.9193;0.00629221;1.26312;1
11.2141;61.2825;0.0130941;1.69755;1
11.2048;61.6559;0.00499158;1.62178;1
11.2024;61.8659;0.0130238;1.77118;1
11.1937;60.4709;0.0188415;1.1964;1
11.1834;60.1843;0.0112662;2.34562;1
11.1831;58.209;0.0470685;1.50921;1
11.183;61.4398;0.00557159;4.64461;1
11.1754;61.0048;0.006591;1.06264;1
11.1652;58.4157;0.00616918;1.53492;1
11.1632;59.8925;0.0049037;1.76147;1
11.1532;58.0318;0.0108092;1.10007;1
11.1215;57.4909;0.00507946;1.49117;1
11.1186;59.4654;0.0070304;1.91776;1
11.0986;61.4001;0.00950862;1.64669;1
11.0946;60.0168;0.0060813;1.7088;1
11.0924;61.2883;0.00532553;1.38008;1
11.0874;61.7628;0.0233585;1.25612;1
11.0778;59.1303;0.00537826;2.00813;1
11.0401;61.493;0.0118111;1.31449;1
11.0386;61.9924;0.00833102;1.59897;1
11.0249;59.21;0.0666658;1.52027;1
11.0214;61.7074;0.00471037;1.33828;1
11.0134;60.3434;0.00850678;1.47085;1
11.005;59.9877;0.0146584;1.39543;1
10.9926;56.7403;0.00472794;1.67916;1
10.9894;69.0772;0.00731162;2.18618;1
10.9892;60.1439;0.00699525;3.78317;1
10.9871;52.2342;0.011565;4.02002;1
10.9836;60.6721;0.00645039;1.21235;1
10.9825;61.0421;0.00507946;1.48357;1
10.9805;60.2164;0.0107917;1.39482;1
10.9687;61.0114;0.00557159;1.12731;1
10.9399;62.8874;0.00638009;1.1007;1
10.9382;60.0028;0.0101765;1.54933;1
10.934;62.601;0.0247119;2.82829;1
10.9215;61.6434;0.0132172;1.4888;1
10.9141;61.2753;0.00492128;1.35643;1
10.9076;60.4963;0.0191403;1.9684;1
10.9041;60.4281;0.00592311;1.4986;1
10.8994;58.9818;0.00523765;1.38403;1
