Spacing,26
Voids


Label Id,X1,Y1,Z1,X2,Y2,Z2,a11,a22,a33,a12,a13,a23,DimX,DimY,DimZ,phi,theta,Xm,Ym,Zm,Volume,Roundness,FeretDiam,Flatness,VoxDimX,VoxDimY,VoxDimZ,MajorLength,MinorLength,
97,20250.3,5276.58,38152.4,17605.5,4797.47,36661.3,0.740361,0.0242964,0.235342,0.13412,0.417419,0.0756173,2522,598,1482,10.268,60.9796,18927.9,5037.03,37406.8,2.81743e+07,0,0,1.92602,97,23,57,3073.73,96.3482,
98,20667.1,4043.32,30583.1,16683.1,3317.27,28409.8,0.751449,0.0249565,0.223594,0.136944,0.409902,0.0747002,3952,754,2132,10.3282,61.7801,18675.1,3680.29,29496.5,2.8104e+07,0,0,1.75966,152,29,82,4595.98,87.6437,
99,30926.3,4922.08,18049.4,31735.4,4846.5,15590.7,0.0976299,0.000851945,0.901518,0.00912005,0.296673,0.0277136,910,182,2678,174.663,18.2895,31330.9,4884.29,16820.1,2.79634e+07,0,0,1.45861,35,7,103,2589.46,110.531,
100,31252.1,3205.91,9232.66,28295.9,2479.28,7535.64,0.719455,0.0434646,0.237081,0.176836,0.413,0.101512,3354,832,1950,13.809,60.8624,29774,2842.59,8384.15,2.74889e+07,0,0,1.9186,129,32,75,3485.3,95.7268,
101,24425.4,4006.23,21325.3,25636.8,3865.18,18154.6,0.127154,0.00172373,0.871122,0.0148047,0.332817,0.0387502,1248,234,3120,173.359,21.0385,25031.1,3935.71,19739.9,2.7067e+07,0,0,1.06061,48,9,120,3397.23,117.386,
102,11754.9,3006.97,17916.3,14237,3125.22,16496.2,0.752078,0.00170706,0.246215,-0.0358307,0.430317,-0.0205013,2262,208,1404,182.728,60.2511,12995.9,3066.09,17206.3,2.70495e+07,0,0,1.78724,87,8,54,2862.06,111.767,
103,35684.5,5281,12481.1,35674.1,5283.6,12080.5,0.000663449,4.23785e-05,0.999294,-0.000167678,0.0257484,-0.00650758,364,338,442,345.816,1.52238,35679.3,5282.3,12280.8,2.69967e+07,0,0,1.2428,14,13,17,400.717,278.827,
104,33916.8,5016.63,23361.9,32170.2,4450.71,20482.8,0.261625,0.0274678,0.710907,0.0847718,0.431267,0.139739,1794,702,2938,17.9534,32.5254,33043.5,4733.67,21922.3,2.67858e+07,0,0,1.30371,69,27,113,3414.64,99.6361,
105,28408.7,2836.62,10483.6,25792.5,2284.01,8962.79,0.723305,0.0322702,0.244425,0.152778,0.420469,0.0888124,2912,676,1664,11.9268,60.3702,27100.6,2560.32,9723.21,2.67155e+07,0,0,1.77554,112,26,64,3076.18,92.9847,
106,25600.4,5464.3,29405.3,26694.4,5158.46,26626.9,0.132819,0.0103821,0.856799,0.0371341,0.337342,0.0943151,1144,364,2808,164.38,22.2358,26147.4,5311.38,28016.1,2.66979e+07,0,0,1.20337,44,14,108,3001.64,109.04,
107,14423.7,2210.74,24885.7,11936.1,1822.31,23375.5,0.717914,0.0175036,0.264583,0.112098,0.43583,0.0680525,2522,442,1534,8.87477,59.0443,13179.9,2016.52,24130.6,2.65925e+07,0,0,1.53257,97,17,59,2935.96,99.5565,
108,22599.9,6233,31711.2,24360.5,6218.61,30633.9,0.727568,4.85512e-05,0.272383,0.00594342,0.445171,0.00363655,1924,156,1404,179.532,58.54,23480.2,6225.81,31172.6,2.65925e+07,0,0,4.30083,74,6,54,2064.1,84.9902,
109,34903.5,4337.82,10632.6,32378,3676.05,9252.89,0.731464,0.0502219,0.218314,0.191665,0.399611,0.10471,2392,702,1352,14.6831,62.1447,33640.8,4006.94,9942.77,2.63113e+07,0,0,1.15852,92,27,52,2952.98,128.472,
110,21358.3,3351.99,28591.1,18353.4,2870.98,26912.4,0.747538,0.0191563,0.233305,0.119666,0.417618,0.0668525,2964,520,1690,9.09478,61.1174,19855.8,3111.48,27751.8,2.6241e+07,0,0,1.36684,114,20,65,3475.39,112.681,
111,14717.6,3704.48,33663.8,11930.9,3196.48,32009.1,0.721592,0.0239802,0.254428,0.131544,0.428478,0.0781104,2964,598,1716,10.3314,59.7079,13324.3,3450.48,32836.5,2.6241e+07,0,0,1.82983,114,23,66,3280.46,89.2513,
112,11751.6,3865.72,20369,14896.1,3902.29,18592.8,0.758043,0.000102525,0.241855,-0.00881581,0.428178,-0.00497957,3068,182,1742,180.666,60.5419,13323.9,3884.01,19480.9,2.61179e+07,0,0,1.29477,118,7,67,3611.68,104.423,
113,30058,4632.98,27029.6,27031.3,3962.85,25401,0.747087,0.0366206,0.216293,0.165405,0.401982,0.0889987,3042,702,1664,12.4839,62.2851,28544.6,4297.91,26215.3,2.61004e+07,0,0,1.32038,117,27,64,3501.81,104.993,
114,33387.2,5151.98,12326.8,33892.1,5195.63,10976.6,0.122547,0.000916097,0.876536,-0.0105955,0.327746,-0.0283371,650,182,1430,184.942,20.5714,33639.6,5173.81,11651.7,2.60828e+07,0,0,1.61318,25,7,55,1442.16,137.89,
115,6979.02,2553.72,22835,7470.59,2339.27,21467.7,0.112011,0.0213185,0.86667,0.0488663,0.311571,0.135927,598,338,1404,156.43,21.4164,7224.8,2446.49,22151.3,2.60125e+07,0,0,1.36263,23,13,54,1468.76,145.523,
116,18395,2115.43,13499,20070.3,2001.73,9506.5,0.149611,0.000689109,0.8497,0.0101537,0.356545,0.0241978,1664,208,3952,176.117,22.8106,19232.6,2058.58,11502.7,2.58191e+07,0,0,1.26949,64,8,152,4331.22,94.3398,
117,27783.1,2864.01,6334.22,25849.1,2264.78,3120.98,0.259298,0.0248946,0.715808,0.0803436,0.430822,0.133491,1976,650,3302,17.2156,32.2149,26816.1,2564.39,4727.6,2.56434e+07,0,0,1.45805,76,25,127,3797.92,87.077,
118,28432.5,4383.69,16816.3,29123.9,4379.45,15177.6,0.151097,5.67628e-06,0.848897,0.000926105,0.358142,0.00219513,832,234,1872,179.649,22.8749,28778.2,4381.57,15997,2.56258e+07,0,0,1.4987,32,9,72,1778.65,131.528,
119,17146.2,4394.35,36396,15017.8,4103.76,35140.9,0.731842,0.0136428,0.254515,0.099922,0.431584,0.0589263,2574,390,1534,7.7748,59.7022,16082,4249.06,35768.5,2.56258e+07,0,0,2.61123,99,15,59,2487.9,90.7481,
120,31131,4135.22,15991.8,29300.1,3556.99,13151,0.285136,0.0284393,0.686424,0.0900504,0.442408,0.139719,1976,676,3068,17.5269,34.0543,30215.6,3846.11,14571.4,2.55731e+07,0,0,1.52713,76,26,118,3428.76,92.4807,
121,6574.63,3949.51,26491.8,8409.92,3374.51,23030.1,0.214786,0.0210834,0.764131,0.0672935,0.405123,0.126927,1846,598,3432,162.604,29.056,7492.28,3662.01,24761,2.54325e+07,0,0,1.26615,71,23,132,3960.06,98.4496,
122,19588.5,3193.05,11474.5,21372.5,3376.55,10392.5,0.725464,0.00767489,0.266861,-0.0746181,0.439998,-0.0452563,1898,286,1300,185.873,58.8965,20480.5,3284.8,10933.5,2.53446e+07,0,0,4.93651,73,11,50,2094.55,105.402,
123,34019.7,5587.16,20923.9,34124.3,5633.93,20545,0.0698434,0.0139562,0.9162,-0.031221,0.252964,-0.113078,416,364,598,204.085,16.8269,34072,5610.54,20734.5,2.51161e+07,0,0,1.15672,16,14,23,395.88,290.047,
124,19907,6403.05,38101.4,20682.8,6075.85,35926.3,0.110641,0.01968,0.86968,0.0466626,0.310196,0.130825,962,416,2470,157.132,21.1616,20294.9,6239.45,37013.9,2.48876e+07,0,0,1.0939,37,16,95,2332.34,139.194,
125,18872.5,5554.74,39576.9,15325.9,4911.4,37566.5,0.738435,0.0242974,0.237268,0.133948,0.418577,0.0759276,3458,702,1976,10.2813,60.8498,17099.2,5233.07,38571.7,2.48876e+07,0,0,1.92081,133,27,76,4127.26,74.0821,
126,8335.15,2501.86,27680.5,4881.24,1947.19,25579.6,0.71645,0.0184775,0.265072,0.115058,0.435788,0.0699849,3510,624,2132,9.12345,59.0125,6608.19,2224.52,26630.1,2.47294e+07,0,0,1.25576,135,24,82,4080.54,89.4782,
127,28002.7,4228.85,26467.9,26771.8,3991.07,25818.1,0.759872,0.0283589,0.211769,0.146796,0.401145,0.0774954,1248,312,728,10.934,62.601,27387.2,4109.96,26143,2.47119e+07,0,0,2.82829,48,12,28,1411.96,111.403,
128,22187,3027.51,23275,21055,2817.11,22625.6,0.733356,0.0253324,0.241312,0.1363,0.420675,0.0781858,1248,338,806,10.5287,60.5782,21621,2922.31,22950.3,2.46943e+07,0,0,2.82473,48,13,31,1321.94,123.925,
129,24291.2,3746.52,31248.3,25667,3725.69,29925.3,0.519544,0.000119058,0.480337,0.00786485,0.499556,0.00756227,1508,208,1482,179.133,46.1269,24979.1,3736.11,30586.8,2.46591e+07,0,0,1.72762,58,8,57,1908.82,119.826,
130,1886.23,2379.86,28447.3,1339.96,2196.66,27716.1,0.344378,0.0387296,0.616892,0.115489,0.460917,0.15457,754,312,936,18.5391,38.24,1613.1,2288.26,28081.7,2.46064e+07,0,0,2.82978,29,12,36,930.868,127.773,
131,13713.5,2762.46,27838.1,10249.4,2212.74,25746.7,0.719593,0.0181221,0.262285,0.114195,0.43444,0.068943,3588,598,2158,9.0173,59.1937,11981.4,2487.6,26792.4,2.45888e+07,0,0,1.3721,138,23,83,4083.54,87.9359,
132,30008.6,4667.88,27555.2,28721.1,4368.28,26840.4,0.733991,0.0397443,0.226265,0.170798,0.407525,0.09483,1222,390,754,13.0995,61.5968,29364.8,4518.08,27197.8,2.44834e+07,0,0,1.49847,47,15,29,1502.82,138.963,
133,34969.6,4777.77,18851.6,34586.9,4670.72,18564.5,0.609346,0.0476746,0.342979,0.170442,0.457158,0.127873,494,416,442,15.627,54.1515,34778.3,4724.24,18708,2.43252e+07,0,0,1.30037,19,16,17,490.269,254.137,
134,23762.3,1645.07,8882.8,23466.5,1530.86,8527.17,0.38539,0.0574582,0.557152,0.148808,0.46338,0.178922,494,286,442,21.1127,41.7183,23614.4,1587.96,8704.98,2.42197e+07,0,0,1.84999,19,11,17,476.446,201.515,
135,15240.3,5029.76,34305.7,16214,4545.39,31783.9,0.125702,0.0311067,0.843191,0.0625315,0.325562,0.161953,1066,572,2782,153.552,23.3278,15727.1,4787.57,33044.8,2.4044e+07,0,0,1.15581,41,22,107,2746.31,110.697,
136,22643.6,4954.09,34889.1,20400,4571.41,33564.1,0.725777,0.0211143,0.253108,0.123791,0.428603,0.0731041,2288,442,1378,9.67944,59.7948,21521.8,4762.75,34226.6,2.4044e+07,0,0,2.09878,88,17,53,2633.56,87.7255,
137,19932.4,2669.25,14782.8,20836.2,2576.84,12138,0.10444,0.00109205,0.894468,0.0106796,0.305644,0.0312539,988,208,2730,174.161,18.9569,20384.3,2623.05,13460.4,2.39912e+07,0,0,1.87975,38,8,105,2796.43,93.3657,
138,13720.2,2325.37,23589.8,12686.9,2156.94,22980.5,0.727651,0.0193307,0.253019,0.1186,0.429079,0.069936,1066,286,676,9.25728,59.8007,13203.5,2241.15,23285.2,2.39561e+07,0,0,1.52336,41,11,26,1211.42,143.152,
139,17711.2,2645.55,20056.2,15870.3,2040.47,17068.3,0.267211,0.0288667,0.703922,0.0878266,0.4337,0.142548,1872,676,3016,18.1946,32.9653,16790.8,2343.01,18562.3,2.38506e+07,0,0,1.12695,72,26,116,3561.34,107.258,
140,38412.9,6529.52,15011.8,39366.1,6675.06,12982.1,0.179932,0.00419464,0.815873,-0.0274727,0.383147,-0.0585004,1144,260,2392,188.681,25.4105,38889.5,6602.29,13997,2.38155e+07,0,0,1.42892,44,10,92,2247.12,125.342,
141,14747.6,5311.67,39012,13130.9,5026.7,38104.9,0.743017,0.0230853,0.233898,0.130969,0.416881,0.0734819,1976,416,1144,9.99661,61.0773,13939.2,5169.18,38558.5,2.38155e+07,0,0,1.72003,76,16,44,1875.55,117.535,
142,14821.5,3538.7,22035.5,16119.7,3256.33,19479.7,0.203142,0.00960932,0.787249,0.0441821,0.399904,0.0869766,1352,390,2626,167.73,27.4678,15470.6,3397.52,20757.6,2.34288e+07,0,0,2.14695,52,15,101,2880.52,85.2214,
143,22515.9,3070.07,26116.5,19846.2,2546.91,24655.5,0.747451,0.0287036,0.223845,0.146474,0.40904,0.0801572,3094,624,1742,11.0874,61.7628,21181,2808.49,25386,2.33585e+07,0,0,1.25612,119,24,67,3087.95,115.787,
144,26357.7,2235.76,9038.78,23519.8,1659.12,7265.43,0.698451,0.0288354,0.272714,0.141916,0.436437,0.0886781,2912,598,1846,11.4854,58.5187,24938.7,1947.44,8152.1,2.32355e+07,0,0,1.29874,112,23,71,3395.79,94.9667,
145,25064.3,2642.86,14566.9,23041.5,2034.82,11396.6,0.281947,0.0254766,0.692576,0.0847529,0.441894,0.132832,2054,676,3224,16.7307,33.6734,24052.9,2338.84,12981.7,2.32355e+07,0,0,1.15499,79,26,124,3809.46,94.8959,
146,32652.2,4816.9,22539,31742.9,4510.94,21122.5,0.282454,0.0319833,0.685562,0.0950464,0.440046,0.148076,988,416,1534,18.5982,34.1075,32197.5,4663.92,21830.8,2.313e+07,0,0,2.08187,38,16,59,1710.84,107.373,
147,3748.23,4454.96,28444.1,4898.43,4288.39,27443.5,0.562481,0.0117976,0.425722,0.0814612,0.489347,0.0708696,1222,260,1144,171.759,49.2716,4323.33,4371.67,27943.8,2.313e+07,0,0,5.29601,47,10,44,1533.63,86.4607,
148,20829,4122.19,27357.4,19581.9,3649.46,25088.3,0.224518,0.0322593,0.743223,0.0851045,0.408493,0.154841,1378,572,2574,20.7594,30.4464,20205.5,3885.82,26222.9,2.30773e+07,0,0,1.57715,53,22,99,2631.99,103.467,
149,14096.9,3905.37,25069.5,16352.4,3477.95,20563.7,0.198925,0.00714383,0.793931,0.0376973,0.397408,0.0753108,2210,468,4316,169.269,26.9973,15224.6,3691.66,22816.6,2.30597e+07,0,0,1.31048,85,18,166,5056.93,84.0415,
150,30460.9,1985.44,5847.8,31321.6,2167.41,5026.92,0.511668,0.0228732,0.465458,-0.108183,0.488017,-0.103182,884,312,858,191.938,46.9807,30891.3,2076.42,5437.36,2.29894e+07,0,0,1.51904,34,12,33,1203.2,138.328,
151,20590.3,1326.74,13138.4,18381.3,848.12,11802.4,0.707848,0.03323,0.258922,0.153368,0.428109,0.0927576,2288,546,1378,12.2252,59.4132,19485.8,1087.43,12470.4,2.26906e+07,0,0,1.47571,88,21,53,2625.57,106.523,
152,24685.2,3494.29,19216.3,22832.2,2854.5,16232.6,0.269387,0.0321162,0.698497,0.0930145,0.433781,0.149777,1846,624,2912,19.0489,33.3048,23758.7,3174.4,17724.4,2.26906e+07,0,0,1.04757,71,24,112,3570.06,101.495,
153,10266.5,2025.02,23532.1,7611.09,1597.12,22035.9,0.744367,0.0193291,0.236304,0.11995,0.419401,0.0675836,2730,546,1560,9.15414,60.9147,8938.8,1811.07,22784,2.2673e+07,0,0,1.98988,105,21,60,3077.79,80.6269,
154,35396.4,4538.05,17060,33084.2,3949.61,15702.7,0.709569,0.0459532,0.244478,0.180574,0.416502,0.105993,2392,650,1430,14.2778,60.3667,34240.3,4243.83,16381.4,2.2427e+07,0,0,1.78343,92,25,55,2745,96.9815,
155,14943.6,4021.92,32864,14587,3960.94,32628.7,0.682766,0.0199684,0.297265,0.116764,0.450514,0.0770449,442,312,390,9.7046,56.9603,14765.3,3991.43,32746.3,2.23567e+07,0,0,1.2017,17,12,15,431.57,251.213,
156,17751.1,2968.89,25606,17076.3,2833.9,25106.7,0.629902,0.0252034,0.344895,0.125999,0.466101,0.0932337,780,286,572,11.3115,54.036,17413.7,2901.4,25356.4,2.23215e+07,0,0,1.65943,30,11,22,850.266,167.729,
157,20221.8,5051.29,38189.9,17243.8,4481.13,36476.9,0.731251,0.0268028,0.241946,0.139999,0.420622,0.0805285,2808,598,1664,10.8382,60.5358,18732.8,4766.21,37333.4,2.23215e+07,0,0,1.3936,108,23,64,3482.61,92.7413,
158,21318.7,4550.14,21168.8,24618.8,4780.84,19213.6,0.737521,0.00360445,0.258875,-0.0515593,0.43695,-0.0305467,3276,312,1924,183.999,59.4163,22968.8,4665.49,20191.2,2.20755e+07,0,0,1.11035,126,12,74,3842.74,103.867,
159,17980.9,2305.69,15415.3,19267.2,2163.9,12296.1,0.145076,0.00176296,0.853161,0.0159926,0.351814,0.0387826,1456,234,3536,173.709,22.5318,18624.1,2234.8,13855.7,2.20052e+07,0,0,1.26658,56,9,136,3377.01,93.7086,
160,32311.4,4874.81,16866.2,33606.1,4983.98,13749.4,0.147007,0.00104508,0.851947,-0.0123949,0.353896,-0.0298388,1352,156,3198,184.819,22.6298,32958.7,4929.4,15307.8,2.1847e+07,0,0,1.60393,52,6,123,3376.83,86.1541,
161,20927.5,2872.71,9439.32,22268.2,2886.51,6560.48,0.178231,1.88712e-05,0.82175,-0.00183396,0.382703,-0.00393794,1430,156,3016,180.59,24.9733,21597.8,2879.61,7999.9,2.16712e+07,0,0,1.30667,55,6,116,3175.76,93.9327,
162,29479.8,3223.5,9868.31,26661,2534.11,8243.56,0.718369,0.0429676,0.238664,0.175689,0.414063,0.101266,2756,728,1612,13.7429,60.7559,28070.4,2878.8,9055.94,2.16536e+07,0,0,1.6779,106,28,62,3325.77,91.5985,
163,36330.7,6137.29,10135.6,36999.6,6292.99,9251.04,0.356798,0.0193286,0.623873,-0.0830447,0.471802,-0.109812,858,286,1014,193.102,37.8279,36665.1,6215.14,9693.31,2.16536e+07,0,0,3.22132,33,11,39,1119.9,131.75,
164,26230.7,1989.23,6609.19,24171.2,1519.3,5466.04,0.7352,0.0382801,0.22652,0.16776,0.40809,0.0931193,2236,572,1248,12.8539,61.5794,25201,1754.27,6037.61,2.14954e+07,0,0,1.21104,86,22,48,2401.88,116.902,
165,32042.1,4359.77,24360.6,29100.9,3705.84,22702.5,0.731384,0.0361547,0.232462,0.162613,0.412333,0.0916765,3172,728,1794,12.535,61.1746,30571.5,4032.81,23531.6,2.14954e+07,0,0,1.95184,122,28,69,3439.12,79.4641,
166,25376.4,4081.29,10156.2,27124.3,4320.31,9155.96,0.742867,0.0138902,0.243242,-0.10158,0.425084,-0.0581265,1924,364,1144,187.786,60.4491,26250.3,4200.8,9656.06,2.13021e+07,0,0,1.15485,74,14,44,2028.02,129.005,
167,13146.1,3236.14,28321.3,11315.7,2616.03,25228.3,0.251886,0.0289097,0.719205,0.0853342,0.425626,0.144194,1846,676,3094,18.7154,31.9988,12230.9,2926.09,26774.8,2.12494e+07,0,0,1.78146,71,26,119,3647.09,76.7844,
168,36331.3,5096.19,16385.2,34587.3,4581.53,13577.6,0.271835,0.0236734,0.704492,0.08022,0.437613,0.129142,1768,546,2808,16.4416,32.9295,35459.3,4838.86,14981.4,2.10912e+07,0,0,1.63195,68,21,108,3344.99,82.2473,
169,27553.8,3342.14,14213.2,25884.7,2826.2,11671.3,0.292837,0.0279823,0.67918,0.0905221,0.44597,0.137859,1716,572,2652,17.1775,34.5002,26719.3,3084.17,12942.3,2.1056e+07,0,0,1.63561,66,22,102,3084.35,86.6283,
170,8818.99,1572.66,24375.5,5778.07,1031.17,22560,0.72039,0.022842,0.256768,0.128278,0.430085,0.0765839,2860,572,1742,10.0967,59.5542,7298.53,1301.92,23467.7,2.09857e+07,0,0,1.40158,110,22,67,3582.8,90.1858,
171,19005.6,2688.58,15054.4,19593.8,2620.1,13520.9,0.127993,0.00173505,0.870272,0.0149022,0.33375,0.0388583,676,156,1690,173.359,21.1111,19299.7,2654.34,14287.7,2.08979e+07,0,0,1.93666,26,6,65,1643.89,105.371,
172,19981.8,2739.3,19853.3,18523.4,2248.42,17502.2,0.269381,0.0305178,0.700101,0.0906692,0.434274,0.14617,1430,546,2444,18.6024,33.2046,19252.6,2493.86,18677.7,2.08979e+07,0,0,1.32331,55,21,94,2809.97,105.653,
173,14758.1,1344.26,20201.2,12782.7,981.367,19056.4,0.730126,0.0246409,0.245233,0.134131,0.423144,0.0777352,2210,468,1300,10.4097,60.3164,13770.4,1162.82,19628.8,2.08627e+07,0,0,1.81031,85,18,50,2311.82,101.897,
174,13565,1991.07,22555.7,10727.7,1482.2,20900.4,0.728593,0.0234354,0.247972,0.130671,0.425053,0.076232,3016,598,1768,10.1677,60.1344,12146.4,1736.63,21728,2.08627e+07,0,0,1.61545,116,23,68,3324.07,81.3379,
175,21979,4939.54,34806.3,19223.2,4424.4,33242.9,0.73704,0.025753,0.237207,0.137772,0.418128,0.0781588,2886,572,1638,10.5879,60.8538,20601.1,4681.97,34024.6,2.08627e+07,0,0,1.19399,111,22,63,3210,98.1809,
176,19842.9,2595.42,22032.1,18839.1,2353.71,21253.2,0.602372,0.0349289,0.362699,0.145052,0.467418,0.112555,1014,312,910,13.5392,52.9691,19341,2474.56,21642.6,2.08276e+07,0,0,2.59601,39,12,35,1293.33,110.691,
177,12485.2,2054.94,22392.6,11403.5,1883.24,21741.1,0.720475,0.0181525,0.261373,0.114361,0.43395,0.0688808,1066,260,702,9.01931,59.2531,11944.3,1969.09,22066.9,2.08276e+07,0,0,2.10962,41,10,27,1274.37,117.761,
178,13504.1,4863.28,29140.1,14549.3,4805.56,28422.7,0.678365,0.00206907,0.319566,0.0374645,0.465599,0.0257139,1170,182,910,176.839,55.5768,14026.7,4834.42,28781.4,2.08276e+07,0,0,3.4628,45,7,35,1269.07,98.3087,
179,7396.59,4296.61,27140.7,8482.8,3931.61,25065.5,0.209954,0.023707,0.766339,0.0705506,0.401118,0.134787,1170,416,2184,161.426,28.9067,7939.69,4114.11,26103.1,2.07924e+07,0,0,1.81696,45,16,84,2370.55,99.4355,
180,32785.7,5453.94,21359.6,32474.2,5334.48,21333,0.866279,0.127389,0.00633153,0.332197,0.0740599,0.0284002,390,338,338,20.9806,85.4361,32629.9,5394.21,21346.3,2.07748e+07,0,0,1.14724,15,13,13,334.713,275.386,
181,25887.2,2553.05,20582.4,26111.8,2568.6,20329.7,0.440322,0.00210982,0.557568,-0.0304795,0.495489,-0.0342982,390,286,364,183.96,41.6943,25999.5,2560.82,20456.1,2.06694e+07,0,0,1.23974,15,11,14,338.437,262.862,
182,20477.9,2730.74,13843.7,21142.2,2634.02,11611.8,0.0812221,0.00172218,0.917056,0.011827,0.27292,0.0397408,754,182,2522,171.715,16.7383,20810,2682.38,12727.8,2.06518e+07,0,0,1.65265,29,7,97,2330.68,99.2394,
183,9026.88,2097.1,25933.3,5272.5,1539.98,23662.4,0.720517,0.0158663,0.263617,0.10692,0.435821,0.0646732,3458,598,2132,8.44075,59.107,7149.69,1818.54,24797.8,2.06342e+07,0,0,1.28796,133,23,82,4422.98,89.0018,
184,9850.19,5004.24,36787.6,8066.25,4323.14,33968.8,0.274545,0.040019,0.685436,0.104819,0.433801,0.165621,1768,728,2782,20.8964,34.1153,8958.22,4663.69,35378.2,2.05639e+07,0,0,1.07269,68,28,107,3404.67,95.4694,
185,26195.3,4186.44,31284.3,23738.4,3690.53,29910.1,0.738787,0.0300968,0.231116,0.149114,0.413214,0.0834018,2522,520,1430,11.4111,61.2659,24966.8,3938.49,30597.2,2.04936e+07,0,0,2.06593,97,20,55,2858.5,77.6601,
186,13350.1,2975.95,24766,14085.5,2729.41,22788.5,0.11988,0.0134702,0.86665,0.0401847,0.322326,0.108046,754,312,1820,161.468,21.4182,13717.8,2852.68,23777.2,2.0476e+07,0,0,2.24658,29,12,70,2124.2,96.782,
187,24015.8,2022.38,18395.2,24780.4,2089.39,17658.6,0.516547,0.00396863,0.479485,-0.0452767,0.497671,-0.0436222,754,234,754,185.009,46.1758,24398.1,2055.89,18026.9,2.0353e+07,0,0,1.36659,29,9,29,1063.79,148.683,
188,31652.7,5947.46,18255.5,33924.4,6184.26,16774.1,0.696329,0.00756645,0.296104,-0.0725861,0.454077,-0.0473335,2470,338,1638,185.951,57.0331,32788.5,6065.86,17514.8,2.01772e+07,0,0,1.42021,95,13,63,2722.34,102.061,
189,22596,3453.49,24392.4,20434.9,2715.26,20963.1,0.27511,0.0321047,0.692785,0.0939805,0.436569,0.149136,2028,728,3250,18.8607,33.6604,21515.4,3084.37,22677.7,2.01245e+07,0,0,1.30987,78,28,125,4120.08,83.1228,
190,29119,4212.65,17035.2,30128.5,4169.71,14563.3,0.142909,0.000258488,0.856833,0.00607784,0.349927,0.0148822,1092,156,2704,177.565,22.233,29623.8,4191.18,15799.2,2.01069e+07,0,0,1.24567,42,6,104,2670.44,99.1169,
191,12945.5,3586.02,24745,15055.5,3186.75,20593.1,0.203769,0.00729626,0.788935,0.0385584,0.400949,0.0758701,2184,416,4316,169.285,27.3496,14000.5,3386.39,22669,2.01069e+07,0,0,1.12589,84,16,166,4674.37,81.0287,
192,20089.1,2568.21,15326.7,21245,2419.27,12057.8,0.11092,0.00184187,0.887239,0.0142933,0.313707,0.040425,1222,208,3432,172.657,19.6212,20667,2493.74,13692.2,2.00366e+07,0,0,1.23622,47,8,132,3470.49,88.5464,
193,26135.5,4382.7,16542.7,27610.3,4354.58,13680.3,0.209754,7.62312e-05,0.79017,0.00399872,0.407113,0.00776116,1534,130,3042,178.908,27.2628,26872.9,4368.64,15111.5,2.00366e+07,0,0,1.29255,59,5,117,3220.12,90.6076,
194,39083.6,5838.96,16842.3,37250.1,5307.06,13912.8,0.274943,0.02314,0.701917,0.0797634,0.439303,0.127446,1846,598,2912,16.1779,33.091,38166.8,5573.01,15377.6,1.99839e+07,0,0,1.41009,71,23,112,3496.61,83.7612,
195,25171.1,4568.05,30662.9,24391.6,4400.97,30097.9,0.636389,0.0292375,0.334373,0.136405,0.461293,0.0988749,910,286,806,12.0979,54.6724,24781.4,4484.51,30380.4,1.99839e+07,0,0,3.85545,35,11,31,977.098,103.385,
196,20797.9,3130.15,13251.4,22079.6,3104.72,10702.1,0.20175,7.93997e-05,0.79817,0.00400236,0.401287,0.00796081,1352,234,2678,178.864,26.6959,21438.7,3117.44,11976.8,1.99663e+07,0,0,2.78012,52,9,103,2853.51,70.7672,
197,11109.7,2304.13,18692.9,11479.6,2220.15,17766,0.136426,0.00703075,0.856543,0.0309706,0.341841,0.0776024,468,260,1014,167.21,22.2567,11294.7,2262.14,18229.4,1.98785e+07,0,0,1.71672,18,10,39,1001.58,135.347,
198,30801.7,4780.31,13560.7,32935,4934.11,9227.94,0.194931,0.00101311,0.804056,-0.014053,0.395898,-0.0285411,2106,260,4264,184.123,26.2734,31868.4,4857.21,11394.3,1.98433e+07,0,0,2.11567,81,10,164,4831.97,64.9894,
199,23336.8,2369.83,17541.5,20916.8,1868.29,16168.3,0.732626,0.0314689,0.235905,0.151839,0.415728,0.0861607,2366,572,1352,11.7089,60.9416,22126.8,2119.06,16854.9,1.97378e+07,0,0,1.98428,91,22,52,2827.26,82.0922,
200,28466.7,4670.06,27525.6,27038.1,4133.96,25239.3,0.270114,0.0380389,0.691847,0.101365,0.432294,0.162225,1456,598,2314,20.5695,33.7187,27752.4,4402.01,26382.4,1.97378e+07,0,0,1.41726,56,23,89,2748.75,92.3126,
201,24143.1,3734.85,8830,26083.2,3974.77,7581.84,0.699706,0.0106998,0.289594,-0.0865259,0.450145,-0.0556651,1664,286,1300,187.049,57.443,25113.2,3854.81,8205.92,1.97203e+07,0,0,3.37523,64,11,50,2319.4,93.1868,
202,10472.1,4202.04,32075.7,11539.2,3685.04,28997.7,0.104663,0.0245663,0.870771,0.0507067,0.301889,0.146259,1118,572,3120,154.151,21.0685,11005.7,3943.54,30536.7,1.97203e+07,0,0,1.11867,43,22,120,3298.54,96.0857,
203,20671.5,3028.5,12744.9,21938,2998.16,10139.4,0.191113,0.000109619,0.808777,0.00457708,0.393151,0.00941581,1352,182,2756,178.628,25.9311,21304.7,3013.33,11442.2,1.96851e+07,0,0,1.58025,52,7,106,2897.2,111.027,
