Volume;Sphericity;Surface Area;Phi ;Theta;Target;Target_Names
0.01;0.28;0.52;28.17;35.15;2;Bottom
0.01;0.25;0.78;10.29;52.99;2;Bottom
0.01;0.27;0.86;184.53;69.33;2;Bottom
0.03;0.26;1.65;26.49;36.06;2;Bottom
0.01;0.26;0.74;177.50;43.46;2;Bottom
0.01;0.24;1.02;4.68;31.75;2;Bottom
0.01;0.30;0.51;18.44;16.68;2;Bottom
0.01;0.30;0.52;181.67;42.53;2;Bottom
0.01;0.27;0.59;17.33;55.31;2;Bottom
0.01;0.27;0.52;26.27;35.09;2;Bottom
0.02;0.23;1.36;180.77;41.47;2;Bottom
0.01;0.24;0.67;19.75;37.16;2;Bottom
0.03;0.21;2.19;189.63;72.95;2;Bottom
0.01;0.28;0.95;13.43;18.97;2;Bottom
0.01;0.27;0.56;179.23;41.48;2;Bottom
0.05;0.22;2.96;176.74;39.39;2;Bottom
0.01;0.26;0.56;39.12;23.90;2;Bottom
0.01;0.24;0.62;16.90;71.02;2;Bottom
0.01;0.25;0.80;5.09;52.30;2;Bottom
0.01;0.26;0.69;6.40;52.63;2;Bottom
0.01;0.27;0.54;181.13;44.25;2;Bottom
0.01;0.64;0.28;177.09;37.74;2;Bottom
0.01;0.30;0.49;298.28;20.72;2;Bottom
0.01;0.31;0.55;175.64;37.13;2;Bottom
0.01;0.28;0.51;179.71;45.05;2;Bottom
0.02;0.24;1.68;9.91;72.10;2;Bottom
0.01;0.29;0.73;23.74;48.19;2;Bottom
0.01;0.23;0.63;17.43;69.90;2;Bottom
0.02;0.24;1.27;181.45;43.42;2;Bottom
0.01;0.21;0.75;13.57;89.19;2;Bottom
0.01;0.30;0.54;11.82;49.14;2;Bottom
0.01;0.64;0.45;184.57;69.68;2;Bottom
0.02;0.63;0.52;186.79;70.05;2;Bottom
0.01;0.28;0.54;17.92;71.53;2;Bottom
0.01;0.27;0.54;6.42;18.43;2;Bottom
0.02;0.56;0.74;3.98;65.72;2;Bottom
0.01;0.26;0.81;190.83;72.89;2;Bottom
0.02;0.27;1.30;13.82;71.06;2;Bottom
0.01;0.28;0.51;4.76;51.51;2;Bottom
0.03;0.22;2.07;26.94;37.07;2;Bottom
0.01;0.24;0.66;176.20;42.51;2;Bottom
0.02;0.20;1.82;19.06;68.58;2;Bottom
0.03;0.42;1.03;9.48;54.28;2;Bottom
0.01;0.27;0.79;11.40;20.59;2;Bottom
0.01;0.63;0.30;10.97;53.20;2;Bottom
0.01;0.23;0.81;16.51;54.92;2;Bottom
0.06;0.34;2.04;180.27;42.60;2;Bottom
0.01;0.23;0.63;184.05;68.87;2;Bottom
0.01;0.28;0.56;7.23;30.86;2;Bottom
0.01;0.29;0.67;185.46;70.44;2;Bottom
0.01;0.29;0.52;13.53;54.03;2;Bottom
0.01;0.24;0.70;27.63;35.28;2;Bottom
0.01;0.31;0.61;179.90;41.85;2;Bottom
0.02;0.20;1.75;20.17;53.01;2;Bottom
0.01;0.24;1.15;177.92;42.81;2;Bottom
0.01;0.29;0.56;187.70;70.45;2;Bottom
0.01;0.26;0.58;180.26;40.43;2;Bottom
0.01;0.28;0.86;339.26;11.87;2;Bottom
0.01;0.24;0.64;174.32;42.16;2;Bottom
0.01;0.25;0.62;15.87;32.59;2;Bottom
0.01;0.62;0.33;18.95;32.35;2;Bottom
0.01;0.23;0.93;12.86;61.18;2;Bottom
0.04;0.17;3.29;18.52;55.24;2;Bottom
0.01;0.25;0.85;3.93;50.38;2;Bottom
0.01;0.63;0.28;354.02;42.01;2;Bottom
0.01;0.27;0.60;353.47;15.93;2;Bottom
0.01;0.28;0.53;11.00;50.29;2;Bottom
0.01;0.28;0.55;25.66;19.69;2;Bottom
0.01;0.27;0.53;179.48;42.00;2;Bottom
0.01;0.31;0.51;6.65;50.63;2;Bottom
0.01;0.28;0.54;153.19;12.42;2;Bottom
0.86;0.45;9.81;20.06;19.30;2;Bottom
0.01;0.27;0.76;9.71;70.23;2;Bottom
0.01;0.28;0.52;21.21;51.88;2;Bottom
0.01;0.31;0.53;15.88;54.23;2;Bottom
0.01;0.24;1.01;27.99;34.29;2;Bottom
0.01;0.29;0.67;176.81;43.32;2;Bottom
0.01;0.21;1.06;14.35;72.32;2;Bottom
0.01;0.29;0.52;35.07;21.64;2;Bottom
0.01;0.29;0.57;44.32;23.04;2;Bottom
0.01;0.25;0.73;34.78;61.09;2;Bottom
0.01;0.44;0.43;42.91;22.04;2;Bottom
0.11;0.22;5.01;5.16;32.43;2;Bottom
0.01;0.27;0.53;18.63;19.55;2;Bottom
0.01;0.30;0.58;336.71;3.28;2;Bottom
0.01;0.24;0.64;179.79;40.47;2;Bottom
0.01;0.29;0.53;6.00;53.92;2;Bottom
0.04;0.46;1.18;13.08;52.15;2;Bottom
0.01;0.21;1.29;11.40;53.02;2;Bottom
0.01;0.39;0.37;178.63;43.80;2;Bottom
0.01;0.29;0.49;176.08;41.10;2;Bottom
0.01;0.23;0.74;182.15;42.62;2;Bottom
0.01;0.25;0.72;10.31;67.11;2;Bottom
0.02;0.65;0.47;189.27;69.27;2;Bottom
0.01;0.26;0.76;7.83;70.61;2;Bottom
0.01;0.31;0.47;176.00;45.66;2;Bottom
0.01;0.24;0.76;10.67;55.15;2;Bottom
0.01;0.31;0.58;183.95;60.92;2;Bottom
0.01;0.25;0.68;35.95;13.99;2;Bottom
0.01;0.31;0.48;14.90;68.15;2;Bottom
0.01;0.28;0.52;186.83;69.73;2;Bottom
0.02;0.23;1.33;13.06;53.09;2;Bottom
0.01;0.25;0.74;15.93;55.30;2;Bottom
0.01;0.47;0.59;187.48;70.25;2;Bottom
0.01;0.23;0.67;27.79;27.20;2;Bottom
0.01;0.24;1.02;9.20;45.65;2;Bottom
0.01;0.28;1.05;170.94;15.02;2;Bottom
0.01;0.25;0.92;180.67;42.44;2;Bottom
0.01;0.60;0.30;10.82;51.85;2;Bottom
0.01;0.27;0.59;233.93;45.07;2;Bottom
0.01;0.28;0.57;184.87;70.80;2;Bottom
0.01;0.24;0.59;22.50;53.23;2;Bottom
0.01;0.26;0.63;9.41;47.09;2;Bottom
0.01;0.25;0.59;27.27;19.18;2;Bottom
0.01;0.28;0.56;187.46;70.53;2;Bottom
0.01;0.29;0.53;8.10;52.30;2;Bottom
0.01;0.25;0.73;12.84;41.46;2;Bottom
0.01;0.54;0.28;5.84;59.40;2;Bottom
0.01;0.26;0.74;48.98;18.74;2;Bottom
0.01;0.29;0.53;72.21;17.43;2;Bottom
0.01;0.29;0.71;13.18;69.70;2;Bottom
0.01;0.28;0.54;37.98;61.18;2;Bottom
0.01;0.32;0.86;186.71;69.64;2;Bottom
0.04;0.54;1.09;4.78;70.06;2;Bottom
0.01;0.25;0.88;180.63;43.91;2;Bottom
0.01;0.25;0.58;11.57;53.94;2;Bottom
0.01;0.32;0.49;20.28;18.47;2;Bottom
0.01;0.24;0.78;8.27;63.15;2;Bottom
0.01;0.27;0.55;14.88;67.80;2;Bottom
0.05;0.22;3.00;176.86;40.71;2;Bottom
0.05;0.48;1.36;159.30;23.51;2;Bottom
0.01;0.24;0.91;15.33;51.94;2;Bottom
0.01;0.24;0.70;10.50;76.55;2;Bottom
0.01;0.27;0.56;182.53;70.43;2;Bottom
0.01;0.24;0.67;182.32;44.84;2;Bottom
0.01;0.26;0.58;8.14;74.54;2;Bottom
0.02;0.62;0.53;181.05;45.16;2;Bottom
0.01;0.30;0.50;182.93;56.74;2;Bottom
0.01;0.23;0.92;6.21;49.78;2;Bottom
0.01;0.28;0.53;187.92;69.39;2;Bottom
0.01;0.27;0.57;183.59;69.12;2;Bottom
0.01;0.27;0.53;180.37;41.40;2;Bottom
0.01;0.28;0.60;186.21;68.32;2;Bottom
0.01;0.26;0.85;179.97;41.41;2;Bottom
0.01;0.30;0.52;182.44;70.07;2;Bottom
0.01;0.25;0.84;184.37;69.76;2;Bottom
0.01;0.27;0.63;179.28;42.89;2;Bottom
0.01;0.28;0.52;35.78;23.04;2;Bottom
0.01;0.27;0.53;43.03;22.92;2;Bottom
0.01;0.31;0.48;16.42;51.73;2;Bottom
0.01;0.24;1.11;186.91;69.82;2;Bottom
0.01;0.23;0.85;15.78;31.88;2;Bottom
0.03;0.21;2.34;178.46;40.28;2;Bottom
0.01;0.27;0.54;110.41;7.44;2;Bottom
0.01;0.28;0.55;179.99;41.96;2;Bottom
0.04;0.61;0.89;4.14;50.70;2;Bottom
0.03;0.54;0.78;12.49;33.45;2;Bottom
0.01;0.60;0.37;3.52;67.93;2;Bottom
0.01;0.24;0.68;171.01;37.70;2;Bottom
0.02;0.60;0.51;184.06;71.15;2;Bottom
0.01;0.51;0.56;14.40;71.64;2;Bottom
0.01;0.30;0.48;18.46;52.97;2;Bottom
0.02;0.47;0.65;186.83;69.94;2;Bottom
0.01;0.27;0.54;21.01;13.55;2;Bottom
0.01;0.33;0.62;23.38;52.39;2;Bottom
0.01;0.30;0.53;17.28;20.17;2;Bottom
0.01;0.24;0.68;17.46;36.16;2;Bottom
0.01;0.26;0.96;23.51;20.25;2;Bottom
0.01;0.25;0.67;9.84;66.44;2;Bottom
0.02;0.25;1.20;8.71;67.48;2;Bottom
0.01;0.24;0.75;177.87;40.46;2;Bottom
0.02;0.24;1.33;187.76;70.91;2;Bottom
0.02;0.27;1.29;31.44;20.25;2;Bottom
0.01;0.31;0.55;5.18;33.20;2;Bottom
0.01;0.26;0.57;9.10;70.69;2;Bottom
0.01;0.29;0.50;181.09;43.84;2;Bottom
0.01;0.26;0.87;9.01;68.59;2;Bottom
0.01;0.28;0.52;187.85;68.23;2;Bottom
0.01;0.27;0.56;178.79;43.20;2;Bottom
0.01;0.28;0.66;24.07;53.08;2;Bottom
0.01;0.53;0.41;3.30;32.82;2;Bottom
0.01;0.25;1.03;177.40;42.63;2;Bottom
0.01;0.60;0.24;18.54;33.42;2;Bottom
0.01;0.24;0.66;34.80;20.87;2;Bottom
0.01;0.26;0.57;180.42;41.10;2;Bottom
0.01;0.25;0.60;6.17;32.76;2;Bottom
0.01;0.25;0.60;4.99;73.36;2;Bottom
0.01;0.25;1.16;23.78;17.31;2;Bottom
0.01;0.31;0.77;11.15;54.40;2;Bottom
0.01;0.28;0.56;33.92;20.56;2;Bottom
0.01;0.59;0.25;179.67;41.20;2;Bottom
0.01;0.27;0.54;196.21;68.41;2;Bottom
0.01;0.26;0.59;5.38;53.50;2;Bottom
0.01;0.26;0.81;0.11;33.21;2;Bottom
0.02;0.24;1.37;4.95;32.93;2;Bottom
0.01;0.24;0.61;181.80;55.66;2;Bottom
0.01;0.26;0.55;13.08;33.13;2;Bottom
0.01;0.26;0.54;128.46;16.26;2;Bottom
0.01;0.26;0.90;4.47;24.87;2;Bottom
0.01;0.28;0.65;183.96;76.37;2;Bottom
0.01;0.32;0.45;8.78;58.12;2;Bottom
0.01;0.25;0.58;14.83;32.41;2;Bottom
0.01;0.25;0.59;1.16;80.08;2;Bottom
0.02;0.22;1.42;18.07;33.10;2;Bottom
0.01;0.25;0.58;185.54;70.46;2;Bottom
0.01;0.28;0.55;31.59;21.87;2;Bottom
0.01;0.25;0.57;182.96;44.29;2;Bottom
0.01;0.25;0.57;189.69;70.24;2;Bottom
0.01;0.33;0.45;188.52;70.21;2;Bottom
0.96;0.23;20.25;12.72;67.57;2;Bottom
0.01;0.30;0.52;188.05;69.01;2;Bottom
0.01;0.30;0.57;183.34;69.60;2;Bottom
0.01;0.24;0.98;12.25;32.61;2;Bottom
0.01;0.27;0.55;13.16;53.20;2;Bottom
0.01;0.26;0.55;180.65;40.88;2;Bottom
0.01;0.27;0.56;12.04;34.08;2;Bottom
0.01;0.25;0.87;179.65;45.58;2;Bottom
0.03;0.22;1.93;181.14;51.20;2;Bottom
0.01;0.28;0.51;17.28;55.17;2;Bottom
0.01;0.26;0.58;186.81;69.69;2;Bottom
0.01;0.24;0.84;178.95;42.93;2;Bottom
0.01;0.34;0.54;17.39;18.34;2;Bottom
0.01;0.25;0.84;14.45;51.63;2;Bottom
0.03;0.23;1.93;13.26;53.68;2;Bottom
0.01;0.22;1.02;180.93;38.55;2;Bottom
0.01;0.29;0.58;14.32;69.74;2;Bottom
0.01;0.25;0.56;35.62;21.37;2;Bottom
0.01;0.31;0.49;184.96;68.18;2;Bottom
0.01;0.23;1.02;186.52;68.42;2;Bottom
0.01;0.28;0.87;37.59;23.07;2;Bottom
0.01;0.28;0.72;3.21;54.08;2;Bottom
0.01;0.28;0.53;185.82;44.06;2;Bottom
0.01;0.22;1.03;15.73;19.04;2;Bottom
0.01;0.28;0.50;5.79;67.45;2;Bottom
0.01;0.26;0.81;6.96;69.85;2;Bottom
0.01;0.24;0.84;183.74;44.52;2;Bottom
0.01;0.28;0.51;180.62;41.49;2;Bottom
0.01;0.24;0.61;13.58;68.36;2;Bottom
0.01;0.27;0.55;34.37;28.96;2;Bottom
0.01;0.22;0.82;186.72;24.90;2;Bottom
0.05;0.22;2.97;9.94;77.09;2;Bottom
0.01;0.24;0.68;8.09;72.69;2;Bottom
0.01;0.28;0.75;17.17;68.36;2;Bottom
0.01;0.33;0.45;178.12;42.88;2;Bottom
0.01;0.26;0.66;186.13;69.12;2;Bottom
0.01;0.26;0.58;31.72;21.73;2;Bottom
0.01;0.26;0.57;187.63;70.13;2;Bottom
0.02;0.23;1.36;21.56;37.94;2;Bottom
0.02;0.23;1.67;16.44;70.78;2;Bottom
0.01;0.28;0.53;30.67;34.98;2;Bottom
0.01;0.25;0.62;180.47;41.77;2;Bottom
0.01;0.26;0.56;11.25;49.11;2;Bottom
0.01;0.30;0.53;3.09;53.65;2;Bottom
0.01;0.31;0.48;5.23;32.40;2;Bottom
0.02;0.24;1.37;178.47;39.00;2;Bottom
0.01;0.24;0.66;24.30;33.39;2;Bottom
0.01;0.30;0.83;14.42;51.67;2;Bottom
0.01;0.28;0.56;187.09;71.98;2;Bottom
0.01;0.26;0.59;24.87;48.02;2;Bottom
0.01;0.25;0.76;10.29;32.81;2;Bottom
0.01;0.28;0.54;6.61;49.75;2;Bottom
0.01;0.26;0.73;19.15;18.86;2;Bottom
0.01;0.28;0.55;186.04;69.46;2;Bottom
0.01;0.28;0.52;34.34;19.99;2;Bottom
0.03;0.25;2.00;13.49;51.96;2;Bottom
0.01;0.27;0.53;15.31;53.07;2;Bottom
0.01;0.26;0.57;176.57;42.92;2;Bottom
0.01;0.24;0.60;179.90;42.10;2;Bottom
0.01;0.23;0.76;5.95;70.37;2;Bottom
0.01;0.29;0.53;7.34;67.59;2;Bottom
0.01;0.24;0.73;184.98;69.74;2;Bottom
0.01;0.26;0.58;17.43;62.42;2;Bottom
0.01;0.30;0.52;15.41;53.94;2;Bottom
0.01;0.28;0.60;181.08;42.00;2;Bottom
0.01;0.24;0.75;183.34;44.96;2;Bottom
0.01;0.27;0.62;102.42;12.30;2;Bottom
0.01;0.28;0.57;7.67;51.57;2;Bottom
0.01;0.26;0.57;0.67;71.75;2;Bottom
0.01;0.32;0.45;21.08;19.53;2;Bottom
0.01;0.26;0.75;176.38;40.24;2;Bottom
0.01;0.25;0.81;169.96;41.17;2;Bottom
0.01;0.30;0.52;181.81;38.35;2;Bottom
0.01;0.27;0.58;32.11;11.68;2;Bottom
0.01;0.25;0.70;27.11;32.16;2;Bottom
0.01;0.25;0.64;186.72;69.86;2;Bottom
0.01;0.26;0.61;20.14;54.66;2;Bottom
0.01;0.24;0.58;194.48;68.45;2;Bottom
0.01;0.26;0.56;20.22;68.50;2;Bottom
0.01;0.27;0.65;182.08;41.75;2;Bottom
0.01;0.24;0.74;8.90;19.03;2;Bottom
0.01;0.25;0.92;4.26;32.01;2;Bottom
0.01;0.27;0.56;3.42;33.01;2;Bottom
0.01;0.27;0.55;181.04;42.02;2;Bottom
0.01;0.25;0.57;8.92;48.57;2;Bottom
0.01;0.23;0.71;6.09;58.42;2;Bottom
0.01;0.29;0.55;12.13;70.65;2;Bottom
0.01;0.29;0.52;114.13;12.50;2;Bottom
0.01;0.25;0.57;18.26;54.15;2;Bottom
0.01;0.25;0.65;32.64;20.58;2;Bottom
0.01;0.28;0.51;183.77;70.06;2;Bottom
0.01;0.26;0.55;180.61;42.32;2;Bottom
0.01;0.25;1.05;9.49;63.00;2;Bottom
0.02;0.37;1.05;14.07;35.39;2;Bottom
0.01;0.29;0.79;30.80;23.40;2;Bottom
0.01;0.29;0.61;15.98;52.41;2;Bottom
0.01;0.25;0.60;182.07;55.08;2;Bottom
0.01;0.27;0.55;30.12;34.36;2;Bottom
0.01;0.23;0.89;52.42;21.98;2;Bottom
0.01;0.22;0.98;145.65;7.31;2;Bottom
0.01;0.28;0.61;357.53;52.27;2;Bottom
0.01;0.26;0.55;5.50;33.10;2;Bottom
0.01;0.22;0.97;184.92;69.90;2;Bottom
0.04;0.23;2.53;40.78;23.62;2;Bottom
0.01;0.25;0.62;19.89;53.40;2;Bottom
0.02;0.24;1.43;15.80;65.01;2;Bottom
0.01;0.23;0.69;176.63;42.90;2;Bottom
0.01;0.25;0.67;2.25;33.82;2;Bottom
0.01;0.30;0.52;8.67;44.30;2;Bottom
0.01;0.26;0.56;13.05;18.32;2;Bottom
0.01;0.26;0.55;9.01;53.82;2;Bottom
0.01;0.30;0.49;184.40;69.09;2;Bottom
0.01;0.26;0.94;175.07;44.89;2;Bottom
0.01;0.22;0.82;178.09;37.58;2;Bottom
0.01;0.27;0.55;35.70;20.43;2;Bottom
0.01;0.30;0.50;15.79;72.32;2;Bottom
0.01;0.23;0.71;36.27;20.76;2;Bottom
0.01;0.24;0.60;15.37;72.74;2;Bottom
0.01;0.29;0.77;184.22;58.29;2;Bottom
0.03;0.22;1.91;3.16;50.00;2;Bottom
0.01;0.25;0.75;171.61;77.60;2;Bottom
0.02;0.23;1.30;177.64;40.82;2;Bottom
0.01;0.24;0.63;10.68;52.71;2;Bottom
0.01;0.26;1.11;7.15;50.23;2;Bottom
0.01;0.26;0.59;13.94;71.62;2;Bottom
0.01;0.27;0.57;45.89;25.22;2;Bottom
0.01;0.24;0.80;19.26;72.32;2;Bottom
0.01;0.27;0.55;177.47;42.04;2;Bottom
0.01;0.26;0.59;11.54;12.93;2;Bottom
0.01;0.22;0.83;1.49;37.27;2;Bottom
0.01;0.28;0.87;5.05;52.36;2;Bottom
0.01;0.23;0.68;10.78;68.26;2;Bottom
0.01;0.24;0.60;179.46;40.08;2;Bottom
0.01;0.26;0.57;21.08;34.71;2;Bottom
0.01;0.24;0.77;12.36;69.70;2;Bottom
0.04;0.62;0.89;105.11;9.21;2;Bottom
0.01;0.28;0.51;178.30;43.22;2;Bottom
0.01;0.25;0.65;29.05;36.75;2;Bottom
0.01;0.24;0.73;11.21;17.57;2;Bottom
0.01;0.29;0.55;3.61;70.50;2;Bottom
0.01;0.27;0.56;2.40;18.88;2;Bottom
0.01;0.31;0.58;12.90;18.85;2;Bottom
0.01;0.32;0.47;6.98;20.65;2;Bottom
0.03;0.22;2.27;182.81;71.54;2;Bottom
0.01;0.29;0.74;18.48;34.82;2;Bottom
0.01;0.25;0.62;14.49;32.85;2;Bottom
0.06;0.18;3.97;13.27;53.83;2;Bottom
